uid,speed_mean_wk_1,speed_mean_wk_2,speed_mean_wk_3,speed_mean_wk_4,speed_mean_wk_5,speed_mean_wk_6,speed_mean_wk_7,speed_mean_wk_8,speed_mean_wk_9,speed_mean_wk_10,speed_max_wk_1,speed_max_wk_2,speed_max_wk_3,speed_max_wk_4,speed_max_wk_5,speed_max_wk_6,speed_max_wk_7,speed_max_wk_8,speed_max_wk_9,speed_max_wk_10,speed_sd_wk_1,speed_sd_wk_2,speed_sd_wk_3,speed_sd_wk_4,speed_sd_wk_5,speed_sd_wk_6,speed_sd_wk_7,speed_sd_wk_8,speed_sd_wk_9,speed_sd_wk_10,travelstate_time_stationary_wk_1,travelstate_time_stationary_wk_2,travelstate_time_stationary_wk_3,travelstate_time_stationary_wk_4,travelstate_time_stationary_wk_5,travelstate_time_stationary_wk_6,travelstate_time_stationary_wk_7,travelstate_time_stationary_wk_8,travelstate_time_stationary_wk_9,travelstate_time_stationary_wk_10,travelstate_time_moving_wk_1,travelstate_time_moving_wk_2,travelstate_time_moving_wk_3,travelstate_time_moving_wk_4,travelstate_time_moving_wk_5,travelstate_time_moving_wk_6,travelstate_time_moving_wk_7,travelstate_time_moving_wk_8,travelstate_time_moving_wk_9,travelstate_time_moving_wk_10,outdoor_time_wk_1,outdoor_time_wk_2,outdoor_time_wk_3,outdoor_time_wk_4,outdoor_time_wk_5,outdoor_time_wk_6,outdoor_time_wk_7,outdoor_time_wk_8,outdoor_time_wk_9,outdoor_time_wk_10,indoor_time_wk_1,indoor_time_wk_2,indoor_time_wk_3,indoor_time_wk_4,indoor_time_wk_5,indoor_time_wk_6,indoor_time_wk_7,indoor_time_wk_8,indoor_time_wk_9,indoor_time_wk_10,indoor_dist_wk_1,indoor_dist_wk_2,indoor_dist_wk_3,indoor_dist_wk_4,indoor_dist_wk_5,indoor_dist_wk_6,indoor_dist_wk_7,indoor_dist_wk_8,indoor_dist_wk_9,indoor_dist_wk_10,outdoors_dist_wk_1,outdoors_dist_wk_2,outdoors_dist_wk_3,outdoors_dist_wk_4,outdoors_dist_wk_5,outdoors_dist_wk_6,outdoors_dist_wk_7,outdoors_dist_wk_8,outdoors_dist_wk_9,outdoors_dist_wk_10,altitude_mean_wk_1,altitude_mean_wk_2,altitude_mean_wk_3,altitude_mean_wk_4,altitude_mean_wk_5,altitude_mean_wk_6,altitude_mean_wk_7,altitude_mean_wk_8,altitude_mean_wk_9,altitude_mean_wk_10,altitude_sd_wk_1,altitude_sd_wk_2,altitude_sd_wk_3,altitude_sd_wk_4,altitude_sd_wk_5,altitude_sd_wk_6,altitude_sd_wk_7,altitude_sd_wk_8,altitude_sd_wk_9,altitude_sd_wk_10,altitude_max_wk_1,altitude_max_wk_2,altitude_max_wk_3,altitude_max_wk_4,altitude_max_wk_5,altitude_max_wk_6,altitude_max_wk_7,altitude_max_wk_8,altitude_max_wk_9,altitude_max_wk_10,altitude_min_wk_1,altitude_min_wk_2,altitude_min_wk_3,altitude_min_wk_4,altitude_min_wk_5,altitude_min_wk_6,altitude_min_wk_7,altitude_min_wk_8,altitude_min_wk_9,altitude_min_wk_10,location_count_wk_1,location_count_wk_2,location_count_wk_3,location_count_wk_4,location_count_wk_5,location_count_wk_6,location_count_wk_7,location_count_wk_8,location_count_wk_9,location_count_wk_10,location_1_time_wk_1,location_1_time_wk_2,location_1_time_wk_3,location_1_time_wk_4,location_1_time_wk_5,location_1_time_wk_6,location_1_time_wk_7,location_1_time_wk_8,location_1_time_wk_9,location_1_time_wk_10,location_2_time_wk_1,location_2_time_wk_2,location_2_time_wk_3,location_2_time_wk_4,location_2_time_wk_5,location_2_time_wk_6,location_2_time_wk_7,location_2_time_wk_8,location_2_time_wk_9,location_2_time_wk_10,location_3_time_wk_1,location_3_time_wk_2,location_3_time_wk_3,location_3_time_wk_4,location_3_time_wk_5,location_3_time_wk_6,location_3_time_wk_7,location_3_time_wk_8,location_3_time_wk_9,location_3_time_wk_10,location_4_time_wk_1,location_4_time_wk_2,location_4_time_wk_3,location_4_time_wk_4,location_4_time_wk_5,location_4_time_wk_6,location_4_time_wk_7,location_4_time_wk_8,location_4_time_wk_9,location_4_time_wk_10,location_5_time_wk_1,location_5_time_wk_2,location_5_time_wk_3,location_5_time_wk_4,location_5_time_wk_5,location_5_time_wk_6,location_5_time_wk_7,location_5_time_wk_8,location_5_time_wk_9,location_5_time_wk_10,bearing_north_time_wk_1,bearing_north_time_wk_2,bearing_north_time_wk_3,bearing_north_time_wk_4,bearing_north_time_wk_5,bearing_north_time_wk_6,bearing_north_time_wk_7,bearing_north_time_wk_8,bearing_north_time_wk_9,bearing_north_time_wk_10,bearing_east_time_wk_1,bearing_east_time_wk_2,bearing_east_time_wk_3,bearing_east_time_wk_4,bearing_east_time_wk_5,bearing_east_time_wk_6,bearing_east_time_wk_7,bearing_east_time_wk_8,bearing_east_time_wk_9,bearing_east_time_wk_10,bearing_south_time_wk_1,bearing_south_time_wk_2,bearing_south_time_wk_3,bearing_south_time_wk_4,bearing_south_time_wk_5,bearing_south_time_wk_6,bearing_south_time_wk_7,bearing_south_time_wk_8,bearing_south_time_wk_9,bearing_south_time_wk_10,bearing_west_time_wk_1,bearing_west_time_wk_2,bearing_west_time_wk_3,bearing_west_time_wk_4,bearing_west_time_wk_5,bearing_west_time_wk_6,bearing_west_time_wk_7,bearing_west_time_wk_8,bearing_west_time_wk_9,bearing_west_time_wk_10
u24,0.17560034589041096,0.014696454969574037,0.00901310259481038,0.0069124423963133645,0.0034802784222737818,NA,NA,NA,NA,NA,30.5,2.75,2.0155644,1.5,1.5,NA,NA,NA,NA,NA,2.1240996225118893,0.16070233766362257,0.11955584975513842,0.1017089843090127,0.07225245762886363,NA,NA,NA,NA,NA,297074,490929,512481,449261,466887,NA,NA,NA,NA,NA,45845,88967,82759,62777,47939,NA,NA,NA,NA,NA,5297,9335,7162,8221,1174,NA,NA,NA,NA,NA,345319,582897,595240,513838,516026,NA,NA,NA,NA,NA,0.09228894081821416,0.15499419094698097,0.19679166943980794,0.1825931378644393,0.15368718832666897,NA,NA,NA,NA,NA,0.09228894081821416,0.15499419094698097,0.19679166943980794,0.1825931378644393,0.15368718832666897,NA,NA,NA,NA,NA,2.01575339330137,2.4322515182024342,1.728143688207585,2.0907834312345623,0.31693736915081205,NA,NA,NA,NA,NA,17.481491937184444,19.612549765992565,15.73120655949194,16.6449227410558,6.579790768754526,NA,NA,NA,NA,NA,177.5,233.600006104,153.199996948,164.699996948,136.600006104,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,168,194,184,174,157,NA,NA,NA,NA,NA,6311,287,1895,NA,1850,NA,NA,NA,NA,NA,5430,47386,18122,132774,115526,NA,NA,NA,NA,NA,510,612,511,541,410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268,208,253,58,NA,NA,NA,NA,NA,NA,1800,3447,3478,5809,NA,NA,NA,NA,NA,NA,1800,3538,1273,1206,NA,NA,NA,NA,NA,NA,NA,2350,2411,1206,1174,NA,NA,NA,NA,NA,1697,NA,NA,NA,NA,NA,NA,NA,NA,NA
u25,0.04764763694267516,0.2764350453172205,0.05982720948529412,0.021029359147869676,0,0.005853167532467532,0,0.03527130675675676,0,0.07329325454545454,2.304886,30.5,3.473111,5.5226803,0,0.9013878,0,2.6100767,0,4.031129,0.28469014805345366,2.871400879390087,0.34544442643733697,0.29500041042745434,0,0.0726358988732316,0,0.30341525331526004,0,0.5435573234743175,115800,245404,149999,282595,253199,140399,4800,51601,32398,55200,57759,139276,141333,183609,118218,37506,2400,29310,4801,3600,8356,5920,17674,4813,NA,895,NA,2999,NA,1201,183172,395491,314136,477019,377417,185712,10800,86909,47401,66004,0.09538475264665564,0.23913888434585562,0.20918391982853532,0.22570952424255394,0.1805079020607435,0.05851898531671106,0.021280957902599686,0.0559831327927621,0.014281459368046362,0.012489305153820681,0.09538475264665564,0.23913888434585562,0.20918391982853532,0.22570952424255394,0.1805079020607435,0.05851898531671106,0.021280957902599686,0.0559831327927621,0.014281459368046362,0.012489305153820681,3.4853503354819746,2.360725034039577,0.3224264567382721,1.7531328320802004,0,1.3766233766233766,0,4.043243408216216,0,2.463636363636364,25.775572075451983,22.76036838043228,10.12712047038154,15.608562391270057,0,17.083446837338133,0,24.442015581622304,0,18.27081627275387,237,327.799987793,157.199996948,154,0,212,0,155.100006104,0,135.5,-36.7000007629,0,-35.5999984741,0,0,0,0,0,0,0,131,224,210,217,215,98,5,118,23,28,NA,1800,NA,NA,1894,NA,NA,11267,NA,NA,6726,5564,21778,37202,44402,20929,NA,4657,19107,62968,200,111,24,NA,87,52,NA,NA,NA,NA,NA,421,200,237,835,NA,NA,NA,NA,NA,NA,764,NA,NA,12,NA,NA,607,NA,NA,3715,1196,5075,3597,NA,NA,NA,1800,NA,1201,NA,NA,10201,NA,NA,NA,NA,NA,NA,NA,1800,1096,1198,1216,NA,NA,NA,1199,NA,NA,2841,3628,1200,NA,NA,895,NA,NA,NA,NA
u27,0.02596418947368421,9.940357852882703e-4,0,0.001996007984031936,0.002670940170940171,0.008551756158663883,0.00248015873015873,0.007128309572301426,0,0.012052592717086835,2.9154758,0.5,0,1,1.25,1.5,1.25,3.5,0,1.8027756,0.22560656032543144,0.02229389810338559,0,0.04467670516087681,0.05778127044012796,0.10814109712039133,0.05567942539842204,0.15795278884228273,0,0.138441772351155,242589,467445,366641,490821,458508,441505,520801,501529,475163,319792,38381,134406,111561,107993,94693,124354,82879,78007,108115,88203,8229,1152,NA,2385,1199,5939,1120,1749,NA,15793,288772,601851,484213,600014,562206,571869,603680,588185,588677,412796,0.07750620893811357,0.14940723723214025,0.16875421393055687,0.14841496264262416,0.12358993155946268,0.15314566799970242,0.11719430615380536,0.09167626144761308,0.07970890597868464,0.06482117442303754,0.07750620893811357,0.14940723723214025,0.16875421393055687,0.14841496264262416,0.12358993155946268,0.15314566799970242,0.11719430615380536,0.09167626144761308,0.07970890597868464,0.06482117442303754,3.472874506283401,0.19045726252842943,0,0.561477052,0.2952991387777778,1.481002090868476,0.25972221011111113,0.5688391100855397,0,5.346778677288795,22.251123064175992,4.2715110126816995,0,8.87801186855551,6.388297118781757,14.458891194871105,5.83074915582889,8.90427254231774,0,26.898733589184566,168.600006104,95.8000030518,0,141.800003052,138.199996948,147.600006104,130.899993896,141.199996948,0,190,0,0,0,0,0,0,0,0,0,0,122,150,154,141,105,173,107,137,86,138,NA,NA,1445,210,725,1305,543,NA,NA,42,8390,NA,1166,209,NA,NA,4697,17449,7551,124978,83,323,284,176,46,366,30,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4685,1152,NA,1199,1199,2350,NA,497,NA,15313,NA,NA,NA,1186,NA,NA,NA,1252,NA,NA,1202,NA,NA,NA,NA,1190,1120,NA,NA,480,2342,NA,NA,NA,NA,2399,NA,NA,NA,NA
u30,0.22862873310344828,0,0.014239402594339623,0.1395784391208791,0.08036635680751174,0.028773005870020962,0.13628371934599157,0,0.0031645569620253164,0.008845329855072463,29.75,0,2.6100767,30.25,30.75,3.0103986,28.25,0,1,3.0516388,2.4766909078747927,0,0.1633646647571083,1.997526347991494,1.4931203584174768,0.2108785055487301,1.8377695706466193,0,0.05130955601226157,0.16429471015384992,112801,302752,355287,355280,373982,381231,386405,253201,455693,308429,53666,122615,151552,183482,129493,172295,171825,70222,108776,101429,4016,1800,6877,8251,5573,17133,12447,2377,2457,2400,171875,427167,508639,538762,508275,556526,558230,325223,570469,412858,0.08273386779815305,0.23293386902319727,0.24788822576553152,0.276305322852459,0.31265127527177217,0.2738214621674199,0.2647628803094732,0.10858159548185992,0.20495379412575498,0.14422822632240873,0.08273386779815305,0.23293386902319727,0.24788822576553152,0.276305322852459,0.31265127527177217,0.2738214621674199,0.2647628803094732,0.10858159548185992,0.20495379412575498,0.14422822632240873,2.471724201074483,0.2783098677515493,2.1054245323507077,1.4729669927208793,0.7361502222039906,3.922851098654717,2.536497904405382,1.0761029299558824,0.6567510612911392,0.7657971147188406,17.93354945101945,5.243759699223311,17.984061611246972,14.414804572363284,9.684926024591961,22.873101423037895,19.03533714913184,12.529539084697905,10.106306431389356,10.062736005223117,156.300003052,98.8000030518,168.699996948,169.699996948,145.699996948,158.899993896,182.600006104,149.699996948,161.199996948,140.300003052,0,0,-11.1999998093,-8.5,-16.2999992371,0,0,0,0,0,197,315,289,290,351,286,288,125,338,276,3129,2847,3007,1898,1871,463,111,NA,3464,NA,13798,4405,5390,6357,26653,19104,2776,NA,3642,67180,279,489,547,520,583,499,592,NA,NA,251,18512,30086,3025,3868,1174,630,8506,NA,2820,NA,138,152,27,2621,144,2254,NA,NA,8143,374,NA,1800,3387,2324,NA,8948,4789,2377,1203,1200,1800,NA,513,NA,NA,2396,4403,NA,NA,1200,2216,NA,NA,5927,3000,3451,1128,NA,1254,NA,NA,NA,2977,NA,2573,2338,2127,NA,NA,NA
u31,0.8655352672333333,0.2251706995029821,0.56180065454,0.004764658333333333,0.06137282103174603,0.045236068,0.05405045325203252,0.7742347738396624,0.4476147035714286,0,31.753937,31.254,33.514923,1.5,16,17.25,21.592823,33.75,30.287167,0,4.757542766207297,1.5991450562879859,3.924450002066331,0.07788274529766813,0.8759846694701887,0.7816172652269254,0.9785766826231804,4.544018470617559,3.415699460032725,0,243314,401576,473377,546967,551823,542113,483295,481477,357821,7200,45639,72020,84714,51791,36108,44766,91071,38433,57848,NA,59615,125204,36096,3644,13156,11193,9371,33306,9639,NA,300274,478719,565124,601156,591629,589880,582098,537816,423190,7200,0.23885205984515204,0.41278323362269365,0.4862676827159874,0.331362097047652,0.3459764603700605,0.29088859154812846,0.4682563358510681,0.34021963590032805,0.42254740992411116,0.02095155245669908,0.23885205984515204,0.41278323362269365,0.4862676827159874,0.331362097047652,0.3459764603700605,0.29088859154812846,0.4682563358510681,0.34021963590032805,0.42254740992411116,0.02095155245669908,20.209666595457332,27.316898649306165,4.837999972105664,0.8486111353333333,2.9841269841273808,2.88299998474,2.0095528083085368,5.006751029297405,2.1216666777935,0,48.647200116007596,55.94577861589168,28.158353136422804,11.003778732977755,20.297217653965607,20.84817541652568,15.907038996125483,30.493598670569057,14.68197747527842,0,315.299987793,372.600006104,276.299987793,154.100006104,170.899993896,246.699996948,141.399993896,347.399993896,128.800003052,0,0,0,-33.5,0,0,0,0,-19.3999996185,0,0,113,230,201,209,176,178,216,151,151,1,9997,22729,21019,21840,25078,16305,21401,11063,14060,NA,33858,125844,187300,244560,175530,151095,194120,103297,43153,NA,678,960,660,478,626,611,790,377,577,NA,NA,1375,1144,629,276,218,1005,483,111,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,35358,86291,18065,2412,8345,7642,4671,17933,3972,NA,4912,20465,3598,1232,NA,2349,3620,2311,3542,NA,13348,13543,6015,NA,4811,1202,1080,8360,1462,NA,5997,4905,8418,NA,NA,NA,NA,4702,663,NA
u32,0.27919557664233574,0.01290490631364562,0.015371823,0.0057010096707818935,0.02730874867256637,0.06297183846153846,0.03192248808933002,0.014101036379928315,NA,NA,19.163769,5.836309,5.771698,1.5206907,4.9812145,18.25,5.771698,4.7169905,NA,NA,2.268929189053068,0.2643078495342718,0.2665159729526652,0.08006703983036975,0.29444378363078166,0.9404040776124916,0.31088662500437053,0.2140238038340047,NA,NA,88799,333311,342148,310448,310654,291108,303726,223798,NA,NA,32410,248531,256215,270197,223106,167103,171373,111375,NA,NA,41498,6590,2365,3699,8291,12596,18961,5279,NA,NA,128133,583925,598363,581845,538014,458211,478100,335173,NA,NA,0.0545418080134546,0.22917026255063833,0.2904576879343701,0.2791520239543342,0.3059658776153776,0.2584846167773106,0.26439357623270693,0.11806306386218147,NA,NA,0.0545418080134546,0.22917026255063833,0.2904576879343701,0.2791520239543342,0.3059658776153776,0.2584846167773106,0.26439357623270693,0.11806306386218147,NA,NA,31.95109481532336,1.8034623217922607,0.820600006104,0.8915637765884774,2.2141593241081856,4.232307747083846,4.9849876138784115,2.392114714483871,NA,NA,58.92894770807175,16.423492671834236,10.673503884657572,11.556599745814518,18.79304925144658,31.294640229542175,26.501590548643524,20.75125008437233,NA,NA,183.100006104,187.600006104,162.100006104,185.699996948,212.300003052,359,193.899993896,287.100006104,NA,NA,-22.1000003815,0,0,0,0,0,0,0,NA,NA,154,230,223,258,337,289,271,293,317,397,379,750,242,300,3897,1110,3862,NA,273,113,54005,21203,34500,12316,40861,47527,33559,17274,33627,16313,15,16,99,57,61,NA,31,NA,23,102,1951,NA,413,12,168,2236,237,NA,474,62,99681,343886,316002,302264,268332,188876,308522,337042,276619,176391,39626,4790,1789,695,3701,4264,11945,4075,NA,NA,1198,NA,576,NA,2295,1800,575,1204,NA,NA,674,NA,NA,1800,2295,2327,2917,NA,NA,NA,NA,1800,NA,1204,NA,4205,3524,NA,NA,NA
u33,0,0.007056953632734531,0.01380235069582505,0.001,0.002,0.01436498693877551,0.7692307692307693,0.7083333333333334,0,NA,0,1.4142135,2.6925824,0.5,1,2.236068,2.25,2.5,0,NA,0,0.09460496322564073,0.17410371516142098,0.02236067977499791,0.04472135954999582,0.1568079274489698,0.8194353903599472,1.1226827987756232,0,NA,251098,488432,490315,443946,477244,469393,NA,NA,3000,NA,96603,106319,102930,148581,117364,103394,NA,NA,1800,NA,922,4651,5782,9273,3863,15278,20377,9697,NA,NA,352501,597151,597005,592527,595808,572787,NA,NA,4800,NA,0.14967061687543687,0.24941142923193235,0.18516598927416222,0.2228529119865025,0.2147594541461227,0.16221185687192907,NA,NA,2.1599558735884846e-4,NA,0.14967061687543687,0.24941142923193235,0.18516598927416222,0.2228529119865025,0.2147594541461227,0.16221185687192907,NA,NA,2.1599558735884846e-4,NA,0.4737201469351536,1.157684630738523,1.6240556690377734,2.0810000152602,1.091199981688,3.9199999750859185,142.47692166830768,121.44999949135,0,NA,8.108782759477112,12.948354587993355,16.43561017313808,16.52184634166461,12.206100735955001,23.215520886040505,16.181427407019605,17.156310103764675,0,NA,138.800003052,157.100006104,198.300003052,151.100006104,155.399993896,170.399993896,176.399993896,137.5,0,NA,0,0,0,0,0,0,119.800003052,96.5999984741,0,NA,166,257,199,260,267,224,253,125,1,NA,5454,4076,2704,3405,2784,NA,5059,NA,NA,NA,5340,NA,3437,2608,351,NA,NA,NA,NA,NA,218,319,161,312,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,325,30,275,138,26,31,109,NA,NA,922,1187,2320,9273,3863,10531,13177,7897,NA,NA,NA,NA,2373,NA,NA,NA,7200,1800,NA,NA,NA,2268,NA,NA,NA,2901,NA,NA,NA,NA,NA,1196,1089,NA,NA,1846,NA,NA,NA,NA
u34,0.30977032432258067,0.3186468331880734,0.12184211686746987,0.20520503859016392,0.1853881381322957,0.5140930522522522,0.14605557623655915,0.20608723145539906,0,NA,13.536986,27.754503,12.75,15.282752,13.086252,24.005207,14.32873,16.757462,0,NA,1.4274990675621544,2.1271941005880772,0.8313327629675252,1.2762464558347106,1.2210190909581538,2.5703308636233593,1.2195733145185788,1.3850677822145991,0,NA,92399,394966,298360,261590,237297,106745,283197,211460,11998,NA,36149,81959,64934,46315,38403,7803,36068,22795,NA,NA,61692,46205,31619,53061,30915,19793,12010,17929,NA,NA,135147,480011,366894,313345,279300,114548,329880,239059,13798,NA,0.06793853302661587,0.27943004204734145,0.22011129715480487,0.18515168976372964,0.11025834909376601,0.06366905480372204,0.18431740466835553,0.09032158341370655,0.005429111868975431,NA,0.06793853302661587,0.27943004204734145,0.22011129715480487,0.18515168976372964,0.11025834909376601,0.06366905480372204,0.18431740466835553,0.09032158341370655,0.005429111868975431,NA,42.48774192564581,12.197477060720642,10.540963827841265,21.477049080260983,13.685213912778599,21.625225376447748,4.941935440115054,10.429577321503755,0,NA,69.55495744219319,40.597891588919424,36.01444067613972,52.71742038859406,44.01741474436063,54.75349824448468,26.38539464986692,37.5960088872647,0,NA,257.799987793,212.800003052,180.399993896,205.399993896,206.899993896,218.300003052,179.899993896,195.699996948,0,NA,0,0,0,0,0,0,0,0,0,NA,154,170,158,166,102,104,116,138,13,NA,3745,10615,4877,2859,3174,78,1979,1987,NA,NA,76980,19292,25140,51404,36420,5887,98750,15693,8999,NA,493,321,685,98,141,175,434,83,NA,NA,10003,40592,14193,29711,8057,9048,1190,64016,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37944,20061,15468,33162,21963,13798,6603,9983,NA,NA,1197,7899,41,6952,2971,3600,NA,3001,NA,NA,17750,17331,9328,5204,5981,1198,4204,861,NA,NA,4801,914,6782,7743,NA,1197,1203,4084,NA,NA
u35,0.10103688419117647,0.15394575238095237,0.003335735864978903,0.07506759206543967,0.02565975528634361,0.027407549429735233,0.05159907266528926,0.04327465983606557,5.13347022587269e-4,0.10255519205298012,17.564169,27.115494,1.5811388,3.8078866,1.8200275,12.75,19.25,16,0.25,16.75,1.0874550217260983,1.562692397254869,0.07262411033995415,0.32226756628317144,0.17860803492925412,0.576218626425054,0.8827761443980464,0.7376096644006552,0.011328581360736091,1.2270466655386743,273093,401614,471801,415447,469293,546215,515395,556652,556805,311191,28801,61803,94799,70013,36080,33587,56535,20229,24603,40189,20910,16573,1630,99290,40741,13236,7521,7054,1194,5967,308417,463417,566600,486660,505373,579802,573134,578681,585608,357380,0.04636592980893367,0.10518572317970445,0.16242477605816058,0.1746814287180388,0.08689854143236264,0.12788448903664046,0.19211637476126195,0.09953028984053401,0.10938561382502213,0.12395050300700641,0.04636592980893367,0.10518572317970445,0.16242477605816058,0.1746814287180388,0.08689854143236264,0.12788448903664046,0.19211637476126195,0.09953028984053401,0.10938561382502213,0.12395050300700641,8.942279366882353,5.447869609168171,0.62995781878481,24.7112474500045,10.95484578136586,4.146435863861507,2.5485536717148762,2.2797130991188523,0.33018481119507187,1.9943708457678808,35.01505425571965,27.85252295410973,9.768770260866475,56.27827138349437,39.79273897316635,26.533271539893445,20.13666871777687,17.80416090216168,7.286543669524761,15.556624581270368,172.699996948,170.699996948,168.600006104,231.199996948,208.600006104,197.100006104,191.899993896,175.899993896,160.800003052,137.199996948,0,0,0,0,0,0,0,0,0,0,49,85,142,184,103,80,146,85,71,141,1865,5664,4659,549,450,680,7387,NA,1955,5401,60906,19420,827,17730,32151,5972,24447,NA,31351,43269,56,236,221,962,212,92,363,NA,215,296,221210,297604,329976,412160,426266,485908,425519,482646,521934,280269,NA,NA,54,NA,NA,NA,69,NA,NA,NA,13802,5932,902,67003,31562,12636,2762,3446,1194,4824,1110,NA,NA,14405,3114,NA,1885,1293,NA,NA,2998,5838,728,10682,3629,NA,2029,NA,NA,1143,3000,4803,NA,7200,2436,600,845,2315,NA,NA
u36,0.003968253968253968,0.06055053973737374,0.06101165014,0.1099850686350975,0.07111408589420655,0.11651431492890996,0.07674906198347108,0.05986635761620977,0.0320905728115345,0.009459017311522048,1,18.809904,6.8007355,19.006578,12.25,27.518175,16,15.6285,4.451123,2.6925824,0.06299407883487118,0.8611881402615909,0.432899977184888,1.1057490512275407,0.7343567001925623,1.3858665260433911,0.8336995512742287,0.6887201036916661,0.26489164308734875,0.12659017280912244,253816,420842,432103,314623,328373,311973,424889,461197,477685,356084,36920,142373,107373,77221,127633,133317,119104,88703,72102,61847,3280,23882,59406,27313,15140,58097,30151,31557,36918,4458,299934,568617,540677,399043,461513,453099,549729,554585,553878,426347,0.08744797147920307,0.30614622287829285,0.2953375986221563,0.2605116117546052,0.4303640676853197,0.4571772095677429,0.4777610367359402,0.5195658694780454,0.5083667323163076,0.4138296897248739,0.08744797147920307,0.30614622287829285,0.2953375986221563,0.2605116117546052,0.4303640676853197,0.4571772095677429,0.4777610367359402,0.5195658694780454,0.5083667323163076,0.4138296897248739,2.0238095540873013,5.373939406271111,11.1421999206496,4.296657360363231,2.4798488768590707,13.406634982720048,5.904752077151033,6.913587633847199,7.052420186947374,1.4073968727251778,16.078309284506833,24.969454835378002,34.038674581293535,22.93925508649255,16.33080681530941,40.466738665189816,26.125615543904168,27.296163897935088,27.51446147382425,13.37259185580535,146.100006104,187.699996948,197.600006104,157.5,163.199996948,169.5,178.600006104,175,199.800003052,172.5,0,0,0,-120.199996948,-3.90000009537,-18.2999992371,0,0,0,0,121,155,171,150,218,181,166,286,163,157,6704,15005,11785,8818,7590,10995,15032,17169,13113,7032,150831,249830,276822,193044,155816,265103,196622,219378,235944,210017,259,1200,685,1046,2784,997,1455,951,582,1074,31,513,681,196,494,3041,20863,3235,1127,662,NA,NA,NA,NA,84,NA,NA,30,69,23,3280,19934,41522,16204,9538,45861,21150,21593,28303,2240,NA,1583,3612,3453,1153,4100,1800,2339,3366,1121,NA,2365,9513,3563,3147,5730,5997,4082,4201,NA,NA,NA,4759,4093,1302,2406,1204,3543,1048,1097
u39,0.004310344827586207,0.06868978451505017,0.013225769409090909,0.045149634402390434,0.04749861851851852,NA,NA,NA,NA,NA,0.25,17.75,1.9525625,2.795085,8.01561,NA,NA,NA,NA,NA,0.03282660821493064,1.0312267605297214,0.14071762725376136,0.26280263977664925,0.517413684100019,NA,NA,NA,NA,NA,53998,256428,220218,455372,281867,NA,NA,NA,NA,NA,9001,93487,25799,31203,3761,NA,NA,NA,NA,NA,1200,9495,11395,116428,37353,NA,NA,NA,NA,NA,69611,351717,252028,486575,285628,NA,NA,NA,NA,NA,0.019713957725150538,0.08034214606506553,0.08483695309227235,0.11081514364106546,0.042064506734574,NA,NA,NA,NA,NA,0.019713957725150538,0.08034214606506553,0.08483695309227235,0.11081514364106546,0.042064506734574,NA,NA,NA,NA,NA,2.7189654646206898,2.8916387653635454,4.182727293536818,20.446215107616293,12.883333502881852,NA,NA,NA,NA,NA,20.707024061231017,17.921636494712423,19.415981659559016,42.79578588417875,39.730668896914764,NA,NA,NA,NA,NA,157.699996948,140.399993896,109.400001526,198,260.700012207,NA,NA,NA,NA,NA,0,0,0,0,-53.0999984741,NA,NA,NA,NA,NA,9,32,33,43,52,NA,NA,NA,NA,NA,87,1942,1880,3808,4039,NA,NA,NA,NA,NA,12948,315226,89700,61037,26041,NA,NA,NA,NA,NA,NA,55,87,161,92,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,8391,8392,104474,35034,NA,NA,NA,NA,NA,NA,NA,1198,3502,NA,NA,NA,NA,NA,NA,NA,1104,NA,3603,519,NA,NA,NA,NA,NA,NA,NA,1805,4849,1800,NA,NA,NA,NA,NA
